"","ISO","date_sick_month","date_sick_year","count"
"7008",30,12,2007,7
"7009",31,1,2007,9
"7010",31,2,2007,4
"7011",31,3,2007,21
"7012",31,4,2007,91
"7013",31,5,2007,103
"7014",31,6,2007,308
"7015",31,7,2007,242
"7016",31,8,2007,234
"7017",31,9,2007,133
"7018",31,10,2007,28
"7019",31,11,2007,20
"7020",31,12,2007,21
"7021",32,1,2007,25
"7022",32,2,2007,32
"7023",32,3,2007,44
"7024",32,4,2007,56
"7025",32,5,2007,138
"7026",32,6,2007,251
"7027",32,7,2007,204
"7028",32,8,2007,173
"7029",32,9,2007,131
"7030",32,10,2007,49
"7031",32,11,2007,23
"7032",32,12,2007,13
"7033",33,1,2007,11
"7034",33,2,2007,13
"7035",33,3,2007,26
"7036",33,4,2007,44
"7037",33,5,2007,129
"7038",33,6,2007,274
"7039",33,7,2007,146
"7040",33,8,2007,75
"7041",33,9,2007,76
"7042",33,10,2007,54
"7043",33,11,2007,10
"7044",33,12,2007,17
"7045",34,1,2007,11
"7046",34,2,2007,16
"7047",34,3,2007,48
"7048",34,4,2007,90
"7049",34,5,2007,137
"7050",34,6,2007,256
"7051",34,7,2007,190
"7052",34,8,2007,70
"7053",34,9,2007,56
"7054",34,10,2007,20
"7055",34,11,2007,7
"7056",34,12,2007,6
"7057",35,1,2007,2
"7058",35,2,2007,2
"7059",35,3,2007,14
"7060",35,4,2007,23
"7061",35,5,2007,43
"7062",35,6,2007,39
"7063",35,7,2007,24
"7064",35,8,2007,6
"7065",35,9,2007,4
"7066",35,10,2007,3
"7067",35,12,2007,1
"7068",36,1,2007,5
"7069",36,2,2007,9
"7070",36,3,2007,6
"7071",36,4,2007,5
"7072",36,5,2007,30
"7073",36,6,2007,65
"7074",36,7,2007,37
"7075",36,8,2007,48
"7076",36,9,2007,36
"7077",36,10,2007,36
"7078",36,11,2007,17
"7079",36,12,2007,9
"7080",37,1,2007,1
"7081",37,3,2007,1
"7082",37,4,2007,15
"7083",37,5,2007,11
"7084",37,6,2007,24
"7085",37,7,2007,17
"7086",37,8,2007,21
"7087",37,9,2007,10
"7088",37,10,2007,7
"7089",39,3,2007,6
"7090",39,5,2007,3
"7091",39,6,2007,9
"7092",39,7,2007,9
"7093",39,8,2007,6
"7094",39,9,2007,3
"7095",39,10,2007,3
"7096",40,1,2007,13
"7097",40,2,2007,6
"7098",40,3,2007,29
"7099",40,4,2007,26
"7100",40,5,2007,76
"7101",40,6,2007,96
"7102",40,7,2007,86
"7103",40,8,2007,65
"7104",40,9,2007,42
"7105",40,10,2007,28
"7106",40,11,2007,20
"7107",40,12,2007,4
"7108",41,1,2007,13
"7109",41,2,2007,7
"7110",41,3,2007,6
"7111",41,4,2007,16
"7112",41,5,2007,57
"7113",41,6,2007,91
"7114",41,7,2007,115
"7115",41,8,2007,92
"7116",41,9,2007,73
"7117",41,10,2007,33
"7118",41,11,2007,8
"7119",41,12,2007,2
"7120",42,1,2007,5
"7121",42,3,2007,1
"7122",42,4,2007,1
"7123",42,5,2007,11
"7124",42,6,2007,19
"7125",42,7,2007,8
"7126",42,8,2007,5
"7127",42,9,2007,4
"7128",42,10,2007,2
"7129",42,11,2007,1
"7130",42,12,2007,3
"7131",43,1,2007,6
"7132",43,2,2007,2
"7133",43,3,2007,6
"7134",43,4,2007,3
"7135",43,5,2007,26
"7136",43,6,2007,75
"7137",43,7,2007,86
"7138",43,8,2007,49
"7139",43,9,2007,22
"7140",43,10,2007,26
"7141",43,11,2007,13
"7142",43,12,2007,9
"7143",44,2,2007,1
"7144",44,3,2007,11
"7145",44,4,2007,21
"7146",44,5,2007,48
"7147",44,6,2007,87
"7148",44,7,2007,59
"7149",44,8,2007,53
"7150",44,9,2007,44
"7151",44,10,2007,14
"7152",44,11,2007,5
"7153",45,1,2007,21
"7154",45,2,2007,27
"7155",45,3,2007,58
"7156",45,4,2007,51
"7157",45,5,2007,127
"7158",45,6,2007,182
"7159",45,7,2007,194
"7160",45,8,2007,180
"7161",45,9,2007,156
"7162",45,10,2007,56
"7163",45,11,2007,28
"7164",45,12,2007,20
"7165",46,1,2007,9
"7166",46,2,2007,8
"7167",46,3,2007,20
"7168",46,4,2007,26
"7169",46,5,2007,23
"7170",46,6,2007,68
"7171",46,7,2007,94
"7172",46,8,2007,95
"7173",46,9,2007,78
"7174",46,10,2007,39
"7175",46,11,2007,22
"7176",46,12,2007,12
"7177",47,1,2007,5
"7178",47,2,2007,1
"7179",47,3,2007,11
"7180",47,4,2007,15
"7181",47,5,2007,32
"7182",47,6,2007,41
"7183",47,7,2007,67
"7184",47,8,2007,55
"7185",47,9,2007,29
"7186",47,10,2007,5
"7187",47,11,2007,10
"7188",47,12,2007,5
"7189",48,1,2007,1
"7190",48,2,2007,1
"7191",48,3,2007,2
"7192",48,4,2007,13
"7193",48,5,2007,20
"7194",48,6,2007,8
"7195",48,7,2007,1
"7196",48,9,2007,1
"7197",49,1,2007,3
"7198",49,2,2007,2
"7199",49,3,2007,2
"7200",49,4,2007,9
"7201",49,5,2007,4
"7202",49,6,2007,12
"7203",49,7,2007,23
"7204",49,8,2007,17
"7205",49,9,2007,14
"7206",49,10,2007,5
"7207",49,11,2007,2
"7208",49,12,2007,1
"7209",50,1,2007,1
"7210",50,3,2007,2
"7211",50,4,2007,7
"7212",50,5,2007,21
"7213",50,6,2007,49
"7214",50,7,2007,77
"7215",50,8,2007,74
"7216",50,9,2007,50
"7217",50,10,2007,19
"7218",50,11,2007,15
"7219",50,12,2007,4
"7220",51,4,2007,2
"7221",51,5,2007,8
"7222",51,6,2007,14
"7223",51,7,2007,39
"7224",51,8,2007,29
"7225",51,9,2007,42
"7226",51,10,2007,23
"7227",51,11,2007,8
"7228",51,12,2007,3
"7229",52,3,2007,2
"7230",52,4,2007,7
"7231",52,5,2007,17
"7232",52,6,2007,24
"7233",52,7,2007,17
"7234",52,8,2007,11
"7235",52,9,2007,2
"7236",52,10,2007,1
"7237",52,11,2007,1
"7238",52,12,2007,1
"7239",53,1,2007,9
"7240",53,2,2007,2
"7241",53,3,2007,7
"7242",53,4,2007,7
"7243",53,5,2007,24
"7244",53,6,2007,48
"7245",53,7,2007,36
"7246",53,8,2007,18
"7247",53,9,2007,19
"7248",53,10,2007,6
"7249",53,11,2007,3
"7250",53,12,2007,2
"7251",54,3,2007,2
"7252",54,4,2007,2
"7253",54,5,2007,13
"7254",54,6,2007,27
"7255",54,7,2007,27
"7256",54,8,2007,9
"7257",54,9,2007,2
"7258",54,12,2007,2
"7259",55,3,2007,1
"7260",55,4,2007,4
"7261",55,5,2007,1
"7262",55,6,2007,9
"7263",55,7,2007,10
"7264",55,8,2007,5
"7265",55,9,2007,3
"7266",55,10,2007,3
"7267",55,11,2007,2
"7268",56,4,2007,1
"7269",56,6,2007,6
"7270",56,7,2007,5
"7271",56,8,2007,3
"7272",56,9,2007,3
"7273",56,10,2007,1
"7274",56,11,2007,1
"7275",57,4,2007,1
"7276",57,5,2007,52
"7277",57,6,2007,220
"7278",57,7,2007,23
"7279",57,8,2007,11
"7280",57,9,2007,6
"7281",57,10,2007,6
"7282",57,11,2007,1
"7283",58,6,2007,29
"7284",58,7,2007,21
"7285",58,8,2007,4
"7286",58,10,2007,5
"7287",58,11,2007,2
"7288",60,1,2007,10
"7289",60,2,2007,13
"7290",60,3,2007,26
"7291",60,4,2007,25
"7292",60,5,2007,63
"7293",60,6,2007,168
"7294",60,7,2007,150
"7295",60,8,2007,114
"7296",60,9,2007,94
"7297",60,10,2007,109
"7298",60,11,2007,69
"7299",60,12,2007,62
"7300",61,1,2007,2
"7301",61,2,2007,5
"7302",61,3,2007,7
"7303",61,4,2007,10
"7304",61,5,2007,8
"7305",61,6,2007,39
"7306",61,7,2007,18
"7307",61,8,2007,38
"7308",61,9,2007,19
"7309",61,10,2007,13
"7310",61,11,2007,6
"7311",61,12,2007,1
"7312",62,1,2007,10
"7313",62,2,2007,9
"7314",62,3,2007,20
"7315",62,4,2007,21
"7316",62,5,2007,24
"7317",62,6,2007,82
"7318",62,7,2007,74
"7319",62,8,2007,64
"7320",62,9,2007,24
"7321",62,10,2007,20
"7322",62,11,2007,21
"7323",62,12,2007,12
"7324",63,1,2007,4
"7325",63,2,2007,6
"7326",63,3,2007,7
"7327",63,4,2007,9
"7328",63,5,2007,13
"7329",63,6,2007,46
"7330",63,7,2007,57
"7331",63,8,2007,37
"7332",63,9,2007,31
"7333",63,10,2007,30
"7334",63,11,2007,6
"7335",64,1,2007,2
"7336",64,3,2007,9
"7337",64,4,2007,12
"7338",64,5,2007,26
"7339",64,6,2007,22
"7340",64,7,2007,10
"7341",64,8,2007,13
"7342",64,9,2007,9
"7343",64,10,2007,6
"7344",64,11,2007,1
"7345",64,12,2007,1
"7346",65,1,2007,6
"7347",65,2,2007,3
"7348",65,3,2007,5
"7349",65,4,2007,13
"7350",65,5,2007,19
"7351",65,6,2007,79
"7352",65,7,2007,67
"7353",65,8,2007,57
"7354",65,9,2007,38
"7355",65,10,2007,31
"7356",65,11,2007,28
"7357",65,12,2007,11
"7358",66,1,2007,4
"7359",66,2,2007,5
"7360",66,3,2007,24
"7361",66,4,2007,30
"7362",66,5,2007,49
"7363",66,6,2007,100
"7364",66,7,2007,80
"7365",66,8,2007,97
"7366",66,9,2007,85
"7367",66,10,2007,80
"7368",66,11,2007,67
"7369",66,12,2007,38
"7370",67,1,2007,3
"7371",67,2,2007,1
"7372",67,3,2007,9
"7373",67,4,2007,15
"7374",67,5,2007,39
"7375",67,6,2007,128
"7376",67,7,2007,131
"7377",67,8,2007,76
"7378",67,9,2007,59
"7379",67,10,2007,32
"7380",67,11,2007,14
"7381",67,12,2007,14
"7382",70,1,2007,9
"7383",70,2,2007,10
"7384",70,3,2007,8
"7385",70,4,2007,3
"7386",70,5,2007,28
"7387",70,6,2007,110
"7388",70,7,2007,60
"7389",70,8,2007,64
"7390",70,9,2007,61
"7391",70,10,2007,74
"7392",70,11,2007,56
"7393",70,12,2007,49
"7394",71,1,2007,7
"7395",71,2,2007,12
"7396",71,3,2007,13
"7397",71,4,2007,8
"7398",71,5,2007,33
"7399",71,6,2007,81
"7400",71,7,2007,70
"7401",71,8,2007,94
"7402",71,9,2007,46
"7403",71,10,2007,53
"7404",71,11,2007,41
"7405",71,12,2007,18
"7406",72,1,2007,27
"7407",72,2,2007,6
"7408",72,3,2007,17
"7409",72,4,2007,24
"7410",72,5,2007,9
"7411",72,6,2007,39
"7412",72,7,2007,31
"7413",72,8,2007,92
"7414",72,9,2007,70
"7415",72,10,2007,84
"7416",72,11,2007,70
"7417",72,12,2007,61
"7418",73,1,2007,44
"7419",73,2,2007,18
"7420",73,3,2007,21
"7421",73,4,2007,13
"7422",73,5,2007,24
"7423",73,6,2007,88
"7424",73,7,2007,98
"7425",73,8,2007,125
"7426",73,9,2007,159
"7427",73,10,2007,115
"7428",73,11,2007,109
"7429",73,12,2007,71
"7430",74,1,2007,75
"7431",74,2,2007,32
"7432",74,3,2007,37
"7433",74,4,2007,26
"7434",74,5,2007,23
"7435",74,6,2007,82
"7436",74,7,2007,89
"7437",74,8,2007,146
"7438",74,9,2007,104
"7439",74,10,2007,90
"7440",74,11,2007,70
"7441",74,12,2007,56
"7442",75,1,2007,5
"7443",75,2,2007,4
"7444",75,3,2007,9
"7445",75,4,2007,11
"7446",75,5,2007,5
"7447",75,6,2007,30
"7448",75,7,2007,15
"7449",75,8,2007,41
"7450",75,9,2007,33
"7451",75,10,2007,36
"7452",75,11,2007,35
"7453",75,12,2007,22
"7454",76,2,2007,3
"7455",76,3,2007,3
"7456",76,4,2007,8
"7457",76,5,2007,16
"7458",76,6,2007,29
"7459",76,7,2007,30
"7460",76,8,2007,20
"7461",76,9,2007,17
"7462",76,10,2007,15
"7463",76,11,2007,25
"7464",76,12,2007,20
"7465",77,1,2007,2
"7466",77,3,2007,1
"7467",77,4,2007,5
"7468",77,5,2007,32
"7469",77,6,2007,62
"7470",77,7,2007,55
"7471",77,8,2007,32
"7472",77,9,2007,28
"7473",77,10,2007,18
"7474",77,11,2007,13
"7475",77,12,2007,16
"7476",80,1,2007,27
"7477",80,2,2007,25
"7478",80,3,2007,28
"7479",80,4,2007,34
"7480",80,5,2007,75
"7481",80,6,2007,67
"7482",80,7,2007,58
"7483",80,8,2007,21
"7484",80,9,2007,10
"7485",80,10,2007,25
"7486",80,11,2007,25
"7487",80,12,2007,26
"7488",81,1,2007,4
"7489",81,2,2007,5
"7490",81,3,2007,4
"7491",81,4,2007,15
"7492",81,5,2007,47
"7493",81,6,2007,82
"7494",81,7,2007,36
"7495",81,8,2007,32
"7496",81,9,2007,11
"7497",81,10,2007,16
"7498",81,11,2007,22
"7499",81,12,2007,29
"7500",82,1,2007,12
"7501",82,2,2007,9
"7502",82,3,2007,12
"7503",82,4,2007,27
"7504",82,5,2007,34
"7505",82,6,2007,63
"7506",82,7,2007,39
"7507",82,8,2007,20
"7508",82,9,2007,11
"7509",82,10,2007,21
"7510",82,11,2007,14
"7511",82,12,2007,6
"7512",83,1,2007,4
"7513",83,2,2007,7
"7514",83,3,2007,14
"7515",83,4,2007,20
"7516",83,5,2007,36
"7517",83,6,2007,84
"7518",83,7,2007,77
"7519",83,8,2007,57
"7520",83,9,2007,35
"7521",83,10,2007,19
"7522",83,11,2007,34
"7523",83,12,2007,36
"7524",84,1,2007,26
"7525",84,2,2007,35
"7526",84,3,2007,17
"7527",84,4,2007,38
"7528",84,5,2007,105
"7529",84,6,2007,173
"7530",84,7,2007,134
"7531",84,8,2007,81
"7532",84,9,2007,83
"7533",84,10,2007,43
"7534",84,11,2007,41
"7535",84,12,2007,29
"7536",85,1,2007,2
"7537",85,3,2007,3
"7538",85,4,2007,1
"7539",85,5,2007,3
"7540",85,6,2007,4
"7541",85,7,2007,10
"7542",85,8,2007,5
"7543",85,9,2007,7
"7544",85,10,2007,5
"7545",85,11,2007,6
"7546",85,12,2007,1
"7547",86,1,2007,12
"7548",86,2,2007,3
"7549",86,3,2007,9
"7550",86,4,2007,30
"7551",86,5,2007,50
"7552",86,6,2007,66
"7553",86,7,2007,61
"7554",86,8,2007,59
"7555",86,9,2007,37
"7556",86,10,2007,15
"7557",86,11,2007,19
"7558",86,12,2007,8
"7559",90,1,2007,94
"7560",90,2,2007,57
"7561",90,3,2007,66
"7562",90,4,2007,139
"7563",90,5,2007,263
"7564",90,6,2007,286
"7565",90,7,2007,181
"7566",90,8,2007,148
"7567",90,9,2007,140
"7568",90,10,2007,117
"7569",90,11,2007,86
"7570",90,12,2007,95
"7571",91,3,2007,1
"7572",91,4,2007,3
"7573",91,5,2007,8
"7574",91,6,2007,12
"7575",91,7,2007,9
"7576",91,8,2007,2
"7577",91,9,2007,2
"7578",91,10,2007,2
"7579",91,11,2007,5
"7580",91,12,2007,2
"7581",92,1,2007,3
"7582",92,2,2007,1
"7583",92,3,2007,1
"7584",92,4,2007,8
"7585",92,5,2007,37
"7586",92,6,2007,40
"7587",92,7,2007,19
"7588",92,8,2007,19
"7589",92,9,2007,11
"7590",92,10,2007,9
"7591",92,11,2007,16
"7592",92,12,2007,1
"7593",93,1,2007,5
"7594",93,2,2007,11
"7595",93,3,2007,8
"7596",93,4,2007,9
"7597",93,5,2007,28
"7598",93,6,2007,52
"7599",93,7,2007,41
"7600",93,8,2007,31
"7601",93,9,2007,32
"7602",93,10,2007,28
"7603",93,11,2007,20
"7604",93,12,2007,26
"7605",94,1,2007,74
"7606",94,2,2007,45
"7607",94,3,2007,59
"7608",94,4,2007,56
"7609",94,5,2007,115
"7610",94,6,2007,185
"7611",94,7,2007,65
"7612",94,8,2007,61
"7613",94,9,2007,48
"7614",94,10,2007,54
"7615",94,11,2007,76
"7616",94,12,2007,68
"7617",95,1,2007,29
"7618",95,2,2007,32
"7619",95,3,2007,21
"7620",95,4,2007,19
"7621",95,5,2007,35
"7622",95,6,2007,56
"7623",95,7,2007,46
"7624",95,8,2007,46
"7625",95,9,2007,46
"7626",95,10,2007,14
"7627",95,11,2007,11
"7628",95,12,2007,11
"7629",96,1,2007,18
"7630",96,2,2007,15
"7631",96,3,2007,22
"7632",96,4,2007,17
"7633",96,5,2007,61
"7634",96,6,2007,117
"7635",96,7,2007,161
"7636",96,8,2007,137
"7637",96,9,2007,131
"7638",96,10,2007,93
"7639",96,11,2007,84
"7640",96,12,2007,38
"7641",10,1,2008,474
"7642",10,2,2008,441
"7643",10,3,2008,501
"7644",10,4,2008,561
"7645",10,5,2008,595
"7646",10,6,2008,900
"7647",10,7,2008,1054
"7648",10,8,2008,1228
"7649",10,9,2008,508
"7650",10,10,2008,1355
"7651",10,11,2008,914
"7652",10,12,2008,680
"7653",11,1,2008,105
"7654",11,2,2008,76
"7655",11,3,2008,82
"7656",11,4,2008,80
"7657",11,5,2008,86
"7658",11,6,2008,162
"7659",11,7,2008,273
"7660",11,8,2008,388
"7661",11,9,2008,287
"7662",11,10,2008,273
"7663",11,11,2008,207
"7664",11,12,2008,134
"7665",12,1,2008,58
"7666",12,2,2008,45
"7667",12,3,2008,96
"7668",12,4,2008,68
"7669",12,5,2008,89
"7670",12,6,2008,174
"7671",12,7,2008,308
"7672",12,8,2008,219
"7673",12,9,2008,171
"7674",12,10,2008,149
"7675",12,11,2008,115
"7676",12,12,2008,65
"7677",13,1,2008,45
"7678",13,2,2008,25
"7679",13,3,2008,44
"7680",13,4,2008,39
"7681",13,5,2008,26
"7682",13,6,2008,92
"7683",13,7,2008,119
"7684",13,8,2008,105
"7685",13,9,2008,85
"7686",13,10,2008,48
"7687",13,11,2008,41
"7688",13,12,2008,15
"7689",14,1,2008,68
"7690",14,2,2008,101
"7691",14,3,2008,156
"7692",14,4,2008,103
"7693",14,5,2008,99
"7694",14,6,2008,134
"7695",14,7,2008,123
"7696",14,8,2008,172
"7697",14,9,2008,113
"7698",14,10,2008,103
"7699",14,11,2008,75
"7700",14,12,2008,35
"7701",15,1,2008,47
"7702",15,2,2008,48
"7703",15,3,2008,41
"7704",15,4,2008,38
"7705",15,5,2008,27
"7706",15,6,2008,33
"7707",15,7,2008,44
"7708",15,8,2008,27
"7709",15,9,2008,19
"7710",15,10,2008,36
"7711",15,11,2008,20
"7712",15,12,2008,11
"7713",16,1,2008,34
"7714",16,2,2008,56
"7715",16,3,2008,53
"7716",16,4,2008,42
"7717",16,5,2008,91
"7718",16,6,2008,99
"7719",16,7,2008,113
"7720",16,8,2008,53
"7721",16,9,2008,43
"7722",16,10,2008,65
"7723",16,11,2008,43
"7724",16,12,2008,25
"7725",17,1,2008,8
"7726",17,2,2008,17
"7727",17,3,2008,6
"7728",17,4,2008,3
"7729",17,5,2008,10
"7730",17,6,2008,22
"7731",17,7,2008,15
"7732",17,8,2008,9
"7733",17,9,2008,11
"7734",17,10,2008,4
"7735",17,11,2008,9
"7736",17,12,2008,3
"7737",18,1,2008,22
"7738",18,2,2008,7
"7739",18,3,2008,22
"7740",18,4,2008,28
"7741",18,5,2008,38
"7742",18,6,2008,44
"7743",18,7,2008,39
"7744",18,8,2008,14
"7745",18,9,2008,24
"7746",18,10,2008,11
"7747",18,11,2008,9
"7748",18,12,2008,3
"7749",19,1,2008,8
"7750",19,2,2008,18
"7751",19,3,2008,30
"7752",19,4,2008,29
"7753",19,5,2008,43
"7754",19,6,2008,71
"7755",19,7,2008,54
"7756",19,8,2008,50
"7757",19,9,2008,34
"7758",19,10,2008,28
"7759",19,11,2008,27
"7760",19,12,2008,15
"7761",20,1,2008,1
"7762",20,2,2008,7
"7763",20,3,2008,20
"7764",20,4,2008,37
"7765",20,5,2008,178
"7766",20,6,2008,284
"7767",20,7,2008,333
"7768",20,8,2008,333
"7769",20,9,2008,256
"7770",20,10,2008,194
"7771",20,11,2008,158
"7772",20,12,2008,51
"7773",21,1,2008,36
"7774",21,2,2008,34
"7775",21,3,2008,37
"7776",21,4,2008,77
"7777",21,5,2008,196
"7778",21,6,2008,298
"7779",21,7,2008,193
"7780",21,8,2008,153
"7781",21,9,2008,70
"7782",21,10,2008,50
"7783",21,11,2008,49
"7784",21,12,2008,49
"7785",22,1,2008,6
"7786",22,2,2008,19
"7787",22,3,2008,44
"7788",22,4,2008,47
"7789",22,5,2008,120
"7790",22,6,2008,127
"7791",22,7,2008,63
"7792",22,8,2008,47
"7793",22,9,2008,25
"7794",22,10,2008,17
"7795",22,11,2008,12
"7796",22,12,2008,3
"7797",23,1,2008,11
"7798",23,2,2008,8
"7799",23,3,2008,17
"7800",23,4,2008,25
"7801",23,5,2008,43
"7802",23,6,2008,26
"7803",23,7,2008,16
"7804",23,8,2008,10
"7805",23,9,2008,8
"7806",23,10,2008,6
"7807",23,11,2008,5
"7808",23,12,2008,4
"7809",24,1,2008,18
"7810",24,2,2008,37
"7811",24,3,2008,46
"7812",24,4,2008,59
"7813",24,5,2008,65
"7814",24,6,2008,180
"7815",24,7,2008,193
"7816",24,8,2008,145
"7817",24,9,2008,120
"7818",24,10,2008,94
"7819",24,11,2008,48
"7820",24,12,2008,38
"7821",25,1,2008,16
"7822",25,2,2008,22
"7823",25,3,2008,19
"7824",25,4,2008,33
"7825",25,5,2008,39
"7826",25,6,2008,77
"7827",25,7,2008,67
"7828",25,8,2008,30
"7829",25,9,2008,9
"7830",25,10,2008,5
"7831",25,11,2008,1
"7832",25,12,2008,2
"7833",26,1,2008,7
"7834",26,2,2008,16
"7835",26,3,2008,8
"7836",26,4,2008,9
"7837",26,5,2008,17
"7838",26,6,2008,14
"7839",26,7,2008,4
"7840",26,8,2008,12
"7841",26,9,2008,3
"7842",26,10,2008,2
"7843",26,11,2008,1
"7844",26,12,2008,1
"7845",27,1,2008,8
"7846",27,2,2008,11
"7847",27,3,2008,23
"7848",27,4,2008,21
"7849",27,5,2008,64
"7850",27,6,2008,44
"7851",27,7,2008,50
"7852",27,8,2008,39
"7853",27,9,2008,21
"7854",27,10,2008,13
"7855",27,11,2008,14
"7856",27,12,2008,4
"7857",30,1,2008,31
"7858",30,2,2008,26
"7859",30,3,2008,32
"7860",30,4,2008,43
"7861",30,5,2008,147
"7862",30,6,2008,231
"7863",30,7,2008,208
"7864",30,8,2008,167
"7865",30,9,2008,97
"7866",30,10,2008,94
"7867",30,11,2008,71
"7868",30,12,2008,3
"7869",31,1,2008,35
"7870",31,2,2008,25
"7871",31,3,2008,26
"7872",31,4,2008,38
"7873",31,5,2008,97
"7874",31,6,2008,159
"7875",31,7,2008,200
"7876",31,8,2008,176
"7877",31,9,2008,66
"7878",31,10,2008,38
"7879",31,11,2008,17
"7880",31,12,2008,8
"7881",32,1,2008,21
"7882",32,2,2008,8
"7883",32,3,2008,13
"7884",32,4,2008,17
"7885",32,5,2008,49
"7886",32,6,2008,52
"7887",32,7,2008,34
"7888",32,8,2008,75
"7889",32,9,2008,65
"7890",32,10,2008,8
"7891",32,11,2008,7
"7892",32,12,2008,5
"7893",33,1,2008,17
"7894",33,2,2008,27
"7895",33,3,2008,46
"7896",33,4,2008,51
"7897",33,5,2008,88
"7898",33,6,2008,154
"7899",33,7,2008,188
"7900",33,8,2008,113
"7901",33,9,2008,70
"7902",33,10,2008,37
"7903",33,11,2008,24
"7904",33,12,2008,7
"7905",34,1,2008,6
"7906",34,2,2008,6
"7907",34,3,2008,9
"7908",34,4,2008,23
"7909",34,5,2008,60
"7910",34,6,2008,91
"7911",34,7,2008,131
"7912",34,8,2008,78
"7913",34,9,2008,59
"7914",34,10,2008,34
"7915",34,11,2008,25
"7916",34,12,2008,8
"7917",35,1,2008,1
"7918",35,2,2008,2
"7919",35,3,2008,1
"7920",35,4,2008,4
"7921",35,5,2008,10
"7922",35,6,2008,19
"7923",35,7,2008,5
"7924",35,8,2008,6
"7925",35,9,2008,1
"7926",35,10,2008,3
"7927",36,1,2008,8
"7928",36,2,2008,3
"7929",36,3,2008,5
"7930",36,4,2008,16
"7931",36,5,2008,46
"7932",36,6,2008,59
"7933",36,7,2008,91
"7934",36,8,2008,34
"7935",36,9,2008,28
"7936",36,10,2008,18
"7937",36,11,2008,14
"7938",36,12,2008,4
"7939",37,2,2008,1
"7940",37,3,2008,2
"7941",37,4,2008,12
"7942",37,5,2008,25
"7943",37,6,2008,69
"7944",37,7,2008,32
"7945",37,8,2008,16
"7946",37,9,2008,2
"7947",37,10,2008,5
"7948",37,11,2008,2
"7949",37,12,2008,3
"7950",39,1,2008,1
"7951",39,3,2008,1
"7952",39,4,2008,2
"7953",39,5,2008,10
"7954",39,6,2008,14
"7955",39,7,2008,13
"7956",39,8,2008,6
"7957",39,9,2008,4
"7958",39,10,2008,1
"7959",39,12,2008,1
"7960",40,1,2008,2
"7961",40,2,2008,5
"7962",40,3,2008,6
"7963",40,4,2008,12
"7964",40,5,2008,37
"7965",40,6,2008,69
"7966",40,7,2008,70
"7967",40,8,2008,46
"7968",40,9,2008,43
"7969",40,10,2008,32
"7970",40,11,2008,26
"7971",40,12,2008,8
"7972",41,1,2008,10
"7973",41,2,2008,7
"7974",41,3,2008,4
"7975",41,4,2008,5
"7976",41,5,2008,29
"7977",41,6,2008,48
"7978",41,7,2008,70
"7979",41,8,2008,19
"7980",41,9,2008,8
"7981",41,10,2008,11
"7982",41,11,2008,7
"7983",41,12,2008,2
"7984",42,1,2008,1
"7985",42,3,2008,3
"7986",42,4,2008,9
"7987",42,5,2008,14
"7988",42,6,2008,21
"7989",42,7,2008,16
"7990",42,8,2008,9
"7991",42,9,2008,13
"7992",42,10,2008,8
"7993",42,11,2008,6
"7994",42,12,2008,1
"7995",43,1,2008,7
"7996",43,2,2008,7
"7997",43,3,2008,2
"7998",43,4,2008,6
"7999",43,5,2008,14
"8000",43,6,2008,26
"8001",43,7,2008,28
"8002",43,8,2008,15
"8003",43,9,2008,12
"8004",43,10,2008,5
"8005",43,12,2008,2
"8006",44,1,2008,2
"8007",44,2,2008,3
"8008",44,3,2008,2
"8009",44,4,2008,8
"8010",44,5,2008,16
"8011",44,6,2008,34
"8012",44,7,2008,26
"8013",44,8,2008,26
"8014",44,9,2008,20
"8015",44,10,2008,11
"8016",44,11,2008,9
"8017",44,12,2008,2
"8018",45,1,2008,19
"8019",45,2,2008,6
"8020",45,3,2008,11
"8021",45,4,2008,19
"8022",45,5,2008,74
"8023",45,6,2008,121
"8024",45,7,2008,141
"8025",45,8,2008,122
"8026",45,9,2008,60
"8027",45,10,2008,64
"8028",45,11,2008,52
"8029",45,12,2008,8
"8030",46,1,2008,12
"8031",46,2,2008,8
"8032",46,3,2008,7
"8033",46,4,2008,6
"8034",46,5,2008,14
"8035",46,6,2008,33
"8036",46,7,2008,26
"8037",46,8,2008,44
"8038",46,9,2008,7
"8039",46,10,2008,9
"8040",46,11,2008,9
"8041",46,12,2008,3
"8042",47,1,2008,2
"8043",47,3,2008,2
"8044",47,4,2008,3
"8045",47,5,2008,15
"8046",47,6,2008,35
"8047",47,7,2008,30
"8048",47,8,2008,7
"8049",47,9,2008,5
"8050",47,10,2008,4
"8051",47,11,2008,4
"8052",48,2,2008,2
"8053",48,3,2008,1
"8054",48,4,2008,2
"8055",48,5,2008,6
"8056",48,6,2008,10
"8057",48,7,2008,10
"8058",48,8,2008,2
"8059",48,9,2008,2
"8060",49,2,2008,2
"8061",49,4,2008,4
"8062",49,5,2008,15
"8063",49,6,2008,8
"8064",49,7,2008,18
"8065",49,8,2008,14
"8066",49,9,2008,5
"8067",49,10,2008,3
"8068",49,11,2008,12
"8069",49,12,2008,4
"8070",50,1,2008,9
"8071",50,2,2008,11
"8072",50,3,2008,8
"8073",50,4,2008,33
"8074",50,5,2008,98
"8075",50,6,2008,273
"8076",50,7,2008,427
"8077",50,8,2008,441
"8078",50,9,2008,268
"8079",50,10,2008,168
"8080",50,11,2008,114
"8081",50,12,2008,46
